TimeStamp,HeadRotX,HeadRotY,HeadRotZ,GazeDirX,GazeDirY,GazeDirZ,Hit1_X,Hit1_Y,Hit1_Z,Hit1_Name,Hit2_X,Hit2_Y,Hit2_Z,Hit2_Name,Hit3_X,Hit3_Y,Hit3_Z,Hit3_Name
2025:06:09:40:07:899,6.752,198.636,355.635,-0.290,-0.100,-0.952,-43.229,-0.156,-1.378,车中车厢内部窗户皮,-43.893,-0.385,-3.562,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:07:920,7.156,199.155,355.612,-0.301,-0.102,-0.948,-43.259,-0.163,-1.379,车中车厢内部窗户皮,-43.950,-0.399,-3.561,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:07:943,7.590,199.699,355.541,-0.311,-0.107,-0.944,-43.289,-0.175,-1.380,车中车厢内部窗户皮,-44.008,-0.422,-3.558,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:07:965,7.963,200.251,355.646,-0.321,-0.111,-0.940,-43.317,-0.187,-1.380,车中车厢内部窗户皮,-44.060,-0.444,-3.556,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:07:988,8.266,200.732,355.750,-0.331,-0.113,-0.937,-43.346,-0.193,-1.381,车中车厢内部窗户皮,-44.116,-0.456,-3.555,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:010,8.588,201.186,355.965,-0.340,-0.117,-0.933,-43.372,-0.203,-1.382,车中车厢内部窗户皮,-44.164,-0.475,-3.553,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:032,8.976,201.693,356.205,-0.351,-0.121,-0.928,-43.405,-0.215,-1.382,车中车厢内部窗户皮,-44.225,-0.498,-3.551,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:053,9.379,202.246,356.230,-0.362,-0.127,-0.924,-43.436,-0.230,-1.384,车中车厢内部窗户皮,-44.284,-0.527,-3.548,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:079,9.675,202.910,356.136,-0.376,-0.129,-0.918,-43.479,-0.236,-1.384,车中车厢内部窗户皮,-44.366,-0.539,-3.547,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
2025:06:09:40:08:099,9.834,203.616,356.209,-0.390,-0.129,-0.912,-43.521,-0.240,-1.384,车中车厢内部窗户皮,-44.445,-0.546,-3.546,隧道,-43.165,-0.139,-1.373,车中部车厢窗户外皮,
