TimeStamp,HeadRotX,HeadRotY,HeadRotZ,GazeDirX,GazeDirY,GazeDirZ,Hit1_X,Hit1_Y,Hit1_Z,Hit1_Name,Hit2_X,Hit2_Y,Hit2_Z,Hit2_Name,Hit3_X,Hit3_Y,Hit3_Z,Hit3_Name
2025:06:10:11:55:608,12.582,127.518,0.026,0.785,-0.045,-0.618,-36.691,-0.248,-3.576,隧道,-35.709,0.162,-3.584,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:630,12.957,128.780,0.170,0.768,-0.067,-0.637,-36.998,-0.391,-3.561,隧道,-35.709,0.162,-3.584,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:652,13.401,130.146,0.078,0.748,-0.079,-0.659,-41.350,-0.030,-0.007,32,-37.319,-0.454,-3.555,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:675,13.593,131.743,0.082,0.724,-0.079,-0.686,-41.419,-0.027,-0.017,32,-37.682,-0.436,-3.557,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:697,13.701,133.171,0.054,0.702,-0.090,-0.707,-41.485,-0.037,-0.014,32,-37.973,-0.486,-3.552,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:718,13.902,134.901,0.122,0.689,-0.074,-0.721,-41.491,-0.018,-0.048,32,-38.131,-0.380,-3.563,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:741,14.148,136.631,0.131,0.668,-0.077,-0.740,-41.545,-0.020,-0.052,32,-38.380,-0.386,-3.562,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:763,14.341,138.376,0.100,0.647,-0.077,-0.759,-41.585,-0.017,-0.066,32,-38.601,-0.371,-3.563,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:787,14.545,140.356,359.973,0.624,-0.078,-0.778,-41.622,-0.019,-0.088,32,-38.835,-0.367,-3.564,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:807,14.865,142.175,359.801,0.601,-0.082,-0.795,-41.674,-0.021,-0.087,32,-39.049,-0.379,-3.563,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:830,15.335,144.367,359.601,0.571,-0.084,-0.816,-41.720,-0.022,-0.107,32,-39.301,-0.379,-3.563,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:852,15.633,146.058,359.637,0.556,-0.115,-0.823,-41.769,-0.052,-0.078,32,-39.428,-0.536,-3.547,隧道,-34.641,0.373,-3.563,隧道,
2025:06:10:11:55:875,15.724,147.950,359.898,0.486,-0.141,-0.862,-41.859,-0.080,-0.115,32,-39.930,-0.641,-3.537,隧道,-41.141,-0.289,-1.388,车中车厢内部窗户皮,
2025:06:10:11:55:897,15.794,149.495,0.265,0.473,-0.148,-0.869,-40.019,-0.668,-3.534,隧道,-41.890,-0.083,-0.099,32,-39.943,-0.692,-3.675,隧道,
2025:06:10:11:55:919,15.744,151.157,0.792,0.444,-0.164,-0.881,-40.211,-0.733,-3.521,隧道,-41.932,-0.098,-0.102,32,-41.283,-0.338,-1.391,车中车厢内部窗户皮,
2025:06:10:11:55:939,15.758,153.043,1.343,0.412,-0.149,-0.899,-40.409,-0.646,-3.536,隧道,-41.950,-0.089,-0.169,32,-41.393,-0.291,-1.388,车中车厢内部窗户皮,
